"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",118.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",115.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",98,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",113.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",117.2,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",115.6,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",117,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",118.1,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EST","Estonia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",119.6,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",119.0163,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",113.8144,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",88.85146,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",39.30373,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",53.41122,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",78.20771,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",108.1119,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",94.24639,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",93.84753,,
"SLRTCR03","Passenger car registrations sa, Index","EST","Estonia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",90.38802,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",111.1007,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",111.4754,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",100.9836,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",101.733,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",106.8852,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",111.4754,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",108.103,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",110.2576,,
"PRINTO01","Production of total industry sa, Index","ISR","Israel","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",114.6604,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",111.1007,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",111.4754,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",100.9836,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",101.733,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",106.8852,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",111.4754,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",108.103,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",110.2576,,
"PRMNTO01","Production in total manufacturing sa, Index","ISR","Israel","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",114.6604,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",126.4214,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",126.7559,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",113.1271,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",102.6756,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",131.4381,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",132.6087,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",133.4448,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",132.6923,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ISR","Israel","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",128.9298,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",106.3494,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",103.4446,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",58.40379,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",12.85594,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",60.29451,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",95.78221,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",97.49286,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",100.7294,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",102.0562,,
"SLRTCR03","Passenger car registrations sa, Index","ISR","Israel","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",85.03023,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",109.8252,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",70.04668,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",85.65845,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",40.0608,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",100.684,,
"ODCNPI03","Permits issued for dwellings sa, Index","ISR","Israel","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",125.7627,,
"WSCNDW01","Work started for dwellings sa, Index","ISR","Israel","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",108.1848,,
"WSCNDW01","Work started for dwellings sa, Index","ISR","Israel","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",100.3009,,
"WSCNDW01","Work started for dwellings sa, Index","ISR","Israel","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",91.97895,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113.2,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",114.4,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",114,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",107.2,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",104.6,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",107,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",108.9,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",108.9,,
"PRINTO01","Production of total industry sa, Index","RUS","Russia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",108.4,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",116.1806,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",118.0803,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",117.8804,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",105.8824,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",107.6821,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",109.0818,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",112.7812,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",114.5809,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",113.981,,
"PRMNTO01","Production in total manufacturing sa, Index","RUS","Russia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",113.4811,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",123.6103,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",128.1107,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",114.9096,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",95.60796,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",104.9087,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",110.1092,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",118.3099,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",120.7101,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",120.7101,,
"PRINTO01","Production of total industry sa, Index","SVN","Slovenia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",124.4104,,
"PRMNTO01","Production in total manufacturing sa, Index","SVN","Slovenia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",128.1,,
